TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen,,,
2018-05-18-21-26-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_26_00\capaec166.pcm,-5,16983,12036,141.1016949,[(431042 490 -13) (478275 508 -11) (574139 389 -11) (621868 400 -11) (664341 381 -13) (712195 385 -13) (777133 352 -7) (825035 360 -7) (896644 271 -17) (944626 273 -17) (1037297 152 -15) (1085084 160 -14) (1132323 241 -14) (1180019 246 -13) (1218721 420 -10) (1266494 430 -8) (1413600 11525 -5)],9140,8576,106.5764925,能有行有给行营就把你留了我的心里那广寒路ni不要紧的我讲了一路句那局会联系你的,39,52,,,
2018-05-18-21-27-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_27_00\capaec167.pcm,-5,17066,12036,141.7912928,[(430577 479 -14) (477476 512 -11) (573136 400 -9) (620861 409 -9) (663841 380 -14) (711631 388 -13) (777138 350 -10) (824714 364 -7) (896643 241 -18) (944080 256 -17) (1036814 141 -15) (1084990 144 -14) (1131416 239 -13) (1179515 235 -11) (1217815 430 -10) (1265702 437 -9) (1407923 11661 -5)],8996,8576,104.8973881,如有行有有我想行把你狠狠的刺我的心嗯哼嗯呢你们聊的什么我的不嗯嗯嗯,33,52,,,
2018-05-18-21-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_28_00\capaec168.pcm,-6,16843,12036,139.9385178,[(429630 500 -12) (477970 501 -11) (573178 401 -11) (621250 403 -10) (663854 382 -11) (711981 393 -11) (777221 348 -9) (825277 356 -7) (899041 179 -32) (944425 254 -14) (1038720 100 -20) (1084756 149 -13) (1131841 220 -16) (1179405 244 -11) (1218721 400 -8) (1265797 422 -8) (1410731 11591 -6)],8943,8576,104.2793843,你人赢赢赢赢云你那行有啊很多我的心爱的让自己的老婆才是嗯嗯嗯,30,52,,,
2018-05-18-21-29-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_29_00\capaec169.pcm,-5,16619,12036,138.0774344,[(436324 371 -10) (477562 516 -10) (572691 410 -13) (620362 435 -11) (663846 380 -10) (711775 381 -9) (777133 339 -9) (824814 346 -6) (896647 250 -17) (944277 259 -14) (1037838 120 -14) (1085574 133 -13) (1131859 232 -11) (1179494 242 -11) (1218257 412 -8) (1266377 415 -8) (1410743 3629 -8) (1595048 7749 -5)],9209,8576,107.3810634,有你行有行行狠狠的按了我的心灵那么好不用一种爱结局我讲的计价与眼睛的,34,52,,,
2018-05-18-21-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_30_00\capaec170.pcm,-5,17081,12036,141.9159189,[(435840 370 -14) (476801 523 -11) (575041 330 -13) (620672 405 -11) (663360 380 -14) (711072 390 -11) (777124 340 -9) (824460 362 -6) (896674 360 -20) (944451 378 -17) (1036327 150 -13) (1084316 150 -12) (1131424 229 -13) (1179424 238 -10) (1217761 421 -9) (1265201 441 -8) (1408359 11614 -5)],8889,8576,103.6497201,永行行刘愿如你行很暗很黑的我的心里嗯恩爱了你俩就行了我就呵呵恩恩恩恩恩恩恩恩,38,52,,,
2018-05-18-21-31-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_31_00\capaec171.pcm,-6,16583,12036,137.7783317,[(435841 381 -11) (483686 388 -11) (573146 400 -12) (620855 405 -10) (664320 371 -10) (711982 389 -10) (777126 351 -8) (824861 358 -7) (896232 290 -17) (944315 292 -18) (1039680 30 -32) (1084986 147 -13) (1136640 80 -27) (1180076 231 -13) (1218242 410 -12) (1265453 426 -8) (1408815 11634 -6)],9016,8576,105.130597,你牛杨影影影有行有你你行啊你如我的心嗯好的嗯i我要给你你要走了你大学四年嗯,37,52,,,
2018-05-18-21-32-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_32_00\capaec172.pcm,-6,16911,12036,140.5034895,[(435840 380 -11) (479197 485 -11) (574093 380 -11) (621423 408 -11) (664337 370 -11) (712210 377 -11) (777156 340 -8) (825185 337 -7) (897604 311 -18) (945334 317 -18) (1037809 130 -13) (1085090 146 -13) (1132330 231 -13) (1180031 242 -13) (1218721 422 -10) (1266483 427 -9) (1410730 11608 -6)],9156,8576,106.7630597,有行行有晕你m型会很很跟啊娜的事嗯哼嗯岸激情的我想的有纪念价值四元的你,35,52,,,
2018-05-18-21-33-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_33_00\capaec173.pcm,-5,16635,12036,138.2103689,[(429647 510 -11) (483354 397 -11) (577920 210 -17) (620467 414 -12) (665760 260 -13) (711352 412 -11) (777601 330 -10) (825417 334 -6) (896645 280 -21) (943900 312 -19) (1037761 130 -14) (1084972 153 -14) (1131372 240 -14) (1179317 246 -13) (1218272 400 -9) (1266014 418 -8) (1410727 11589 -5)],9098,8576,106.0867537,能人行行那行咋了啊看孩子呢我的心嗯嗯i嗯嗯那是怎么呢我的呢恩恩恩恩恩恩恩恩,37,52,,,
2018-05-18-21-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_34_00\capaec174.pcm,-5,16764,12036,139.2821535,[(436322 381 -11) (483735 400 -11) (573674 398 -13) (621955 401 -10) (664419 370 -12) (712291 379 -11) (777627 331 -8) (825365 342 -6) (897609 362 -18) (945008 386 -14) (1037283 132 -13) (1085191 140 -13) (1132333 232 -11) (1179997 250 -12) (1226880 220 -11) (1266040 436 -8) (1411680 11604 -5)],8971,8576,104.6058769,你赢嗯行你行行行啊不呢我就是那么一块要积极热情的嗯嗯嗯,27,52,,,
2018-05-18-21-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_35_00\capaec175.pcm,-6,16984,12036,141.1100033,[(435840 390 -11) (483804 392 -11) (573604 400 -12) (621345 414 -11) (664343 380 -10) (712426 380 -10) (778092 331 -6) (825499 346 -7) (898125 360 -18) (945908 369 -16) (1037306 141 -14) (1085361 144 -14) (1132321 241 -15) (1180053 245 -10) (1218745 411 -11) (1266834 416 -8) (1408810 11624 -6)],9213,8576,107.4277052,有有零有有如那行也不啊疼疼疼我的嗯嗯唉那就不要给他面子我就有这么价值费眼睛你,38,52,,,
2018-05-18-21-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_36_00\capaec176.pcm,-6,17041,12036,141.5835826,[(431101 489 -11) (478992 490 -11) (573182 411 -12) (620993 427 -9) (664321 373 -11) (711859 384 -11) (780959 250 -11) (825109 338 -7) (896645 260 -21) (944327 395 -17) (1037280 130 -17) (1084828 147 -14) (1132321 220 -20) (1179763 243 -11) (1218720 410 -11) (1266327 426 -8) (1407843 11648 -6)],9264,8576,108.0223881,吴莹杨营行平行如你那行你喜欢狠狠的撸了心理上嗯嗯i嗯嗯不要你给呢了我嗯,35,52,,,
2018-05-18-21-37-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_37_00\capaec177.pcm,-5,17010,12036,141.3260219,[(430130 520 -11) (479412 498 -11) (574080 401 -13) (621919 411 -9) (665280 361 -13) (712953 375 -13) (778593 331 -7) (826417 341 -6) (897675 269 -20) (945835 360 -17) (1038346 130 -15) (1086373 136 -14) (1133394 229 -10) (1181454 231 -11) (1218801 420 -8) (1267055 421 -8) (1414080 11576 -5)],8946,8576,104.3143657,有行你行不那杨行啊那我的心里那么好不恩爱要激情有我走的路你自己的名字呢,35,52,,,
2018-05-18-21-38-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_38_00\capaec178.pcm,-5,16911,12036,140.5034895,[(436320 370 -12) (484074 396 -11) (574563 380 -12) (621981 405 -11) (665280 350 -10) (712626 372 -11) (778107 340 -9) (825758 346 -6) (898080 371 -18) (945345 387 -18) (1038245 130 -13) (1085597 147 -13) (1132801 240 -8) (1180531 245 -8) (1218768 410 -11) (1266545 423 -8) (1411685 11599 -5)],8949,8576,104.349347,有行有让如那行哈啊我的心嗯哼嗯岸佬解决了什么呢那就等嗯嗯嗯,29,52,,,
2018-05-18-21-39-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_39_00\capaec179.pcm,-6,16969,12036,140.9853772,[(435840 391 -11) (483777 396 -11) (573666 400 -11) (621426 402 -10) (664345 380 -12) (712214 382 -12) (777732 340 -9) (825932 338 -6) (897601 370 -32) (944698 391 -15) (1037762 100 -18) (1085138 147 -14) (1132324 240 -16) (1180276 243 -8) (1218720 400 -7) (1266288 421 -8) (1408343 11628 -6)],8827,8576,102.9267724,能能又想你有你老行啊你不理我的心让自己的老婆早死了嗯嗯嗯,28,52,,,
2018-05-18-21-40-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_40_00\capaec180.pcm,-5,16487,12036,136.9807245,[(436320 381 -10) (483709 398 -11) (574083 381 -12) (621361 404 -11) (664353 380 -11) (712246 387 -11) (777620 340 -9) (825924 333 -7) (897622 260 -14) (944984 282 -13) (1037761 122 -13) (1085645 137 -13) (1132879 229 -14) (1180921 230 -14) (1218778 420 -9) (1266936 418 -8) (1407886 3649 -7) (1595341 7736 -5)],9214,8576,107.4393657,人行行晕行营狠狠撸啊撸了我的心要么好不容成一种爱好具体日子我咋了你的价值四年级的,40,52,,,
2018-05-18-21-41-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_41_00\capaec181.pcm,-5,16745,12036,139.1242938,[(442555 240 -13) (484206 386 -11) (573600 400 -15) (620878 419 -10) (664327 370 -13) (711647 393 -13) (778092 330 -9) (825671 348 -6) (898574 309 -19) (945471 350 -16) (1038240 130 -14) (1085846 138 -13) (1131880 250 -13) (1179807 254 -11) (1218743 411 -9) (1266395 428 -8) (1410721 11589 -5)],9096,8576,106.0634328,能能银有觉你那行r狠狠撸得急嗯嗯你不要给她们两个骡子的嗯嗯嗯嗯嗯嗯,33,52,,,
2018-05-18-21-42-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_42_00\capaec182.pcm,-5,16743,12036,139.107677,[(429135 491 -12) (476899 498 -11) (572178 399 -11) (620337 396 -11) (662898 381 -12) (710674 392 -10) (775797 359 -7) (823823 355 -7) (895201 252 -15) (943382 255 -16) (1037280 40 -29) (1083905 148 -13) (1135200 70 -17) (1178872 232 -10) (1217290 420 -8) (1264882 448 -8) (1408813 11607 -5)],8861,8576,103.3232276,你能恩阳成先有你那行啊看看有我的心唉不要急我想想老子不联系你,30,52,,,
2018-05-18-21-43-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_43_00\capaec183.pcm,-5,16616,12036,138.0525091,[(435844 379 -12) (478215 498 -11) (573601 380 -11) (620819 412 -11) (663396 400 -14) (711167 410 -12) (776677 350 -6) (824369 360 -7) (896160 241 -15) (943841 256 -14) (1036377 140 -13) (1084412 146 -13) (1132329 221 -15) (1179999 223 -11) (1217796 431 -10) (1265549 436 -8) (1408320 6580 -6) (1738502 4753 -5)],9081,8576,105.8885261,人行行有这如嗯行狠狠二狠狠撸着呢嗯行一种爱好我咋了陆贞的价值更严峻的,34,52,,,
2018-05-18-21-44-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_44_00\capaec184.pcm,-6,16726,12036,138.966434,[(429603 521 -12) (477458 522 -12) (575521 230 -11) (620426 420 -11) (664321 360 -17) (711184 404 -11) (777120 320 -9) (824031 362 -7) (896646 220 -15) (944217 248 -14) (1037760 110 -15) (1084965 137 -13) (1132325 200 -13) (1179899 210 -13) (1217766 420 -11) (1265541 428 -9) (1408325 11614 -6)],9092,8576,106.016791,杨永行行行有那行r狠狠撸就行嗯恩嗯i嗯嗯那就行了我觉得嗯嗯,29,52,,,
2018-05-18-21-45-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_45_00\capaec185.pcm,-5,16653,12036,138.3599202,[(435874 390 -11) (483704 392 -11) (573628 399 -12) (621471 402 -10) (664803 360 -13) (693132 2 -48) (712505 368 -12) (740936 12 -45) (777618 331 -9) (825394 339 -7) (898081 362 -21) (945500 379 -16) (1037286 132 -17) (1085227 136 -15) (1133294 222 -11) (1181070 229 -11) (1224960 210 -13) (1266030 413 -8) (1411680 11575 -5)],8885,8576,103.6030784,能阳阳就行就是不行啊我的心嗯好的嗯i我要拒绝你我想想你就一直嗯嗯,32,52,,,
2018-05-18-21-46-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_46_00\capaec186.pcm,-6,17255,12036,143.3615819,[(430094 480 -13) (477526 519 -11) (572653 419 -11) (620426 424 -11) (664347 380 -11) (712079 386 -10) (777647 329 -10) (825183 350 -6) (898086 359 -18) (945307 376 -18) (1037784 141 -13) (1085460 148 -13) (1131371 251 -18) (1179107 263 -12) (1218720 410 -9) (1266461 415 -8) (1410829 11605 -6)],9236,8576,107.6958955,有杨行有你你行哈咯啊恩恩那我就十五号嗯哼嗯i你们聊的如何抢占一路真的价值被严重低估,41,52,,,
2018-05-18-21-47-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_47_00\capaec187.pcm,-5,16857,12036,140.0548355,[(430597 491 -11) (477847 504 -11) (573624 392 -10) (621413 397 -10) (663878 392 -12) (711614 396 -12) (780000 240 -15) (824513 362 -8) (897611 209 -14) (944475 248 -14) (1037280 130 -14) (1084828 144 -14) (1131857 229 -18) (1179652 237 -15) (1218246 420 -11) (1265837 430 -8) (1408330 11636 -5)],9163,8576,106.8446828,能用杨迎盈莹能有你我行你俺很想让我的心里嗯嗯i嗯嗯不要给朋友我想个吧嗯嗯嗯,37,52,,,
2018-05-18-21-48-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_48_00\capaec188.pcm,-5,16785,12036,139.4566301,[(437290 381 -11) (484919 388 -11) (574584 399 -13) (622731 391 -10) (665287 371 -12) (713010 375 -11) (778119 340 -7) (825857 352 -6) (897686 368 -14) (945985 379 -15) (1038732 132 -14) (1085959 151 -14) (1133282 231 -13) (1180735 247 -13) (1219220 402 -9) (1266872 416 -9) (1418880 11462 -5)],9023,8576,105.2122201,赢又赢你钱有不行形怎么留了我的心里那么好不爱给面子我早呢嗯哪只会赢的,34,52,,,
2018-05-18-21-49-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_49_00\capaec189.pcm,-6,16718,12036,138.8999668,[(435847 400 -12) (483696 403 -11) (574564 380 -14) (621219 416 -10) (664804 350 -15) (712225 381 -12) (778096 330 -8) (825699 345 -7) (897165 340 -17) (945213 402 -15) (1038260 100 -18) (1085446 124 -18) (1137120 151 -17) (1181401 229 -13) (1219202 381 -8) (1266829 404 -8) (1411303 11582 -6)],9243,8576,107.7775187,赢行行有人有哪呢明你会啊你会留那我的心嗯嗯嗯啊那就不聊的朋友我怎么才会给你嗯嗯你,40,52,,,
2018-05-18-21-50-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_50_00\capaec190.pcm,-6,16509,12036,137.1635095,[(436321 391 -11) (484067 394 -11) (573715 409 -10) (621738 406 -10) (664840 359 -11) (712624 363 -11) (778204 320 -7) (826224 321 -6) (903360 190 -26) (945583 376 -17) (1038243 110 -18) (1085424 141 -16) (1136160 160 -13) (1180567 243 -10) (1218731 399 -11) (1266753 405 -9) (1413600 11522 -6)],9050,8576,105.5270522,能能羊羊想你有如如你好行俺就撸了唉聊天呢五点了都嗯嗯嗯,27,52,,,
2018-05-18-21-51-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_51_00\capaec191.pcm,-6,16840,12036,139.9135926,[(436800 390 -11) (484730 394 -11) (574584 400 -10) (622661 405 -10) (664818 371 -11) (712894 377 -12) (779047 321 -9) (826204 344 -7) (898587 370 -19) (946459 372 -16) (1038274 141 -17) (1086358 144 -17) (1133391 240 -17) (1181230 240 -14) (1219680 402 -9) (1267160 418 -9) (1415047 11511 -6)],9372,8576,109.2817164,那有你有晕这m型啊那我的心里要不好不能成一种爱好鲫鱼的我早呢你的大局会联系你的,39,52,,,
2018-05-18-21-52-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_52_00\capaec192.pcm,-5,16870,12036,140.1628448,[(441114 240 -12) (478036 505 -11) (574561 370 -14) (621512 401 -11) (664324 370 -16) (711767 388 -13) (777122 340 -10) (824720 359 -6) (897123 360 -15) (944266 386 -14) (1038290 109 -12) (1085521 130 -13) (1132320 211 -10) (1179908 232 -10) (1218300 420 -8) (1266087 430 -7) (1407842 11619 -5)],8802,8576,102.6352612,能行行行有你行啊城有我的嗯恩爱的激情不要基情了我只是个不嗯嗯嗯,31,52,,,
2018-05-18-21-53-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_53_00\capaec193.pcm,-6,17046,12036,141.6251246,[(435840 371 -11) (483554 383 -11) (572703 409 -12) (620585 411 -12) (663841 381 -12) (711318 394 -10) (776712 349 -7) (824977 348 -7) (896696 250 -17) (929768 565 -16) (977903 130 -44) (1037280 10 -39) (1084527 148 -13) (1132320 170 -16) (1179501 220 -12) (1218251 409 -9) (1265558 437 -7) (1407368 11661 -6)],9171,8576,106.9379664,你能请请你行行有有行啊你好久了我的心呢唉我要以前的我了嗯嗯嗯,30,52,,,
2018-05-18-21-54-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_54_00\capaec194.pcm,-5,17138,12036,142.3894982,[(436342 390 -11) (478446 561 -11) (574116 399 -11) (621880 410 -11) (664804 381 -11) (712761 385 -11) (778091 350 -8) (826035 353 -5) (897193 268 -12) (945212 385 -13) (1037763 141 -14) (1085656 146 -13) (1132378 241 -10) (1180481 241 -10) (1218781 420 -8) (1267049 420 -9) (1408348 11647 -6)],9191,8576,107.1711754,有请你行用杨行啊你啊的我的嗯恩爱我掌声嗯,20,52,,,
2018-05-18-21-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_55_00\capaec195.pcm,-5,16916,12036,140.5450316,[(429649 490 -11) (477374 500 -11) (574113 370 -19) (619678 427 -10) (663397 370 -16) (710920 394 -12) (777154 310 -6) (823972 350 -6) (896194 230 -15) (944091 241 -14) (1036834 120 -13) (1084434 144 -13) (1130960 220 -14) (1178976 236 -11) (1217323 430 -8) (1265410 436 -8) (1407394 11648 -5)],8979,8576,104.6991604,人呢行你有群你武刑r狠狠撸了一我就嗯嗯嗯嗯嗯嗯,23,52,,,
2018-05-18-21-56-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_56_00\capaec196.pcm,-6,16536,12036,137.3878365,[(436325 361 -11) (483996 376 -11) (573127 402 -10) (620936 410 -10) (663844 380 -19) (711789 381 -18) (777175 349 -8) (824812 362 -6) (897123 230 -16) (944412 248 -16) (1037775 119 -18) (1085085 141 -17) (1131925 231 -11) (1179765 237 -10) (1222080 240 -15) (1266010 426 -8) (1408802 11643 -6)],9054,8576,105.573694,你养有影行用你行啊那我的心让你有一种唉不要急我想的你大学四年嗯,31,52,,,
2018-05-18-21-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_57_00\capaec197.pcm,-6,17134,12036,142.3562645,[(435843 370 -11) (477739 502 -11) (572651 390 -13) (620436 403 -11) (663360 381 -12) (711264 384 -12) (776646 330 -9) (824356 347 -7) (896652 370 -15) (944313 389 -14) (1036352 140 -14) (1084256 145 -13) (1130886 251 -13) (1178760 256 -12) (1217785 420 -8) (1265668 421 -8) (1408355 11635 -6)],9265,8576,108.0340485,有行行有你你行形呵呵啊你不努力呢嗯哼嗯i让你让的我想着g6真的价值被严重呢你,38,52,,,
2018-05-18-21-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_58_00\capaec198.pcm,-6,16477,12036,136.8976404,[(430585 502 -11) (478759 502 -11) (573706 400 -12) (621763 410 -12) (681596 0 -26) (712398 390 -10) (778085 250 -14) (825289 346 -6) (897614 200 -16) (945265 249 -16) (1037760 110 -15) (1085126 140 -14) (1132331 230 -13) (1180303 245 -12) (1218723 430 -11) (1266504 431 -9) (1407855 11642 -6)],9246,8576,107.8125,能能行营你行全那行啊城我的心嗯哼嗯i哈不要一个个我想的嗯嗯嗯,30,52,,,
2018-05-18-21-59-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_21_59_00\capaec199.pcm,-5,16914,12036,140.5284148,[(435840 381 -12) (478975 500 -11) (573650 390 -11) (621706 402 -12) (663868 380 -11) (711821 378 -11) (777139 351 -6) (825252 353 -7) (898096 251 -22) (945117 268 -19) (1036872 161 -14) (1084936 162 -14) (1131490 248 -13) (1179520 246 -12) (1218245 412 -9) (1266189 419 -8) (1410241 11612 -5)],8801,8576,102.6236007,你能有杨翠萍刘你m型把我的鸡鸡怎么好的嗯一零我想让你的价值400呢,33,52,,,
2018-05-18-22-00-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_22_00_00\capaec200.pcm,-5,17155,12036,142.5307411,[(435841 400 -11) (478843 504 -11) (573604 390 -14) (621001 407 -11) (663850 370 -13) (711758 379 -10) (777121 351 -9) (824882 358 -7) (897127 370 -19) (944418 387 -17) (1036800 131 -15) (1084680 147 -15) (1131846 240 -12) (1179530 244 -12) (1218280 411 -8) (1266326 423 -8) (1408801 11643 -5)],9166,8576,106.8796642,有有行有用行狠狠撸啊撸的嗯恩爱号给你聊几句呢我租的车嗯嗯嗯,29,52,,,
2018-05-18-22-01-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_22_01_00\capaec201.pcm,-6,16766,12036,139.2987704,[(435375 391 -11) (477841 524 -11) (572724 410 -9) (620561 411 -10) (663461 380 -10) (711545 385 -11) (777149 342 -8) (825308 336 -7) (901438 40 -18) (944056 391 -16) (1037287 119 -24) (1084961 141 -15) (1131363 230 -12) (1179252 248 -10) (1218240 400 -9) (1266032 410 -8) (1408325 11608 -6)],9041,8576,105.4221082,你牛能赢能赢有如那明你啊看看那我的心嗯嗯唉不要我讲了哦嗯嗯,29,52,,,
2018-05-18-22-02-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_22_02_00\capaec202.pcm,-6,16987,12036,141.1349285,[(436803 381 -11) (484412 389 -11) (574579 391 -15) (622177 409 -12) (663868 391 -12) (712034 404 -11) (778098 331 -8) (825814 340 -6) (897641 381 -20) (945765 382 -18) (1037763 141 -14) (1085639 147 -13) (1132803 242 -12) (1180655 249 -12) (1219203 411 -8) (1267048 416 -8) (1411202 11582 -6)],9404,8576,109.6548507,有杨你行人杨行狠狠给我留了我的心要藏好不能成一种爱与我走的系米距自己六年的,37,52,,,
2018-05-18-22-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_18_22_03_00\capaec203.pcm,-6,16882,12036,140.2625457,[(437760 270 -16) (483731 413 -11) (574563 380 -12) (621766 405 -11) (664324 379 -14) (712292 382 -11) (778560 310 -11) (825659 332 -6) (896642 380 -19) (944133 416 -17) (1038244 121 -14) (1085934 139 -13) (1132327 240 -14) (1180020 246 -10) (1218734 410 -9) (1266401 421 -8) (1409332 11638 -6)],9056,8576,105.5970149,赢行行行热是你行很黄很努的心嗯嗯i嗯嗯主要的是我的嗯嗯嗯,28,52,,,
